latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),pressure_msl (hPa)
2024-08-17T22:00,20.0,87,0.00,20,1006.8,10.3,22.8,1011.3
2024-08-17T23:00,19.2,88,0.00,32,1006.6,11.2,22.2,1011.1
2024-08-18T00:00,18.5,89,0.00,28,1006.3,12.7,21.6,1010.8
2024-08-18T01:00,17.9,95,0.00,20,1006.1,12.1,20.1,1010.6
2024-08-18T02:00,17.4,95,0.00,39,1005.8,9.9,19.6,1010.3
2024-08-18T03:00,17.0,94,0.00,68,1005.6,9.8,19.1,1010.1
2024-08-18T04:00,16.7,93,0.00,99,1005.3,11.2,18.8,1009.8
2024-08-18T05:00,17.0,91,0.00,100,1005.1,11.1,18.7,1009.6
2024-08-18T06:00,17.8,88,0.00,100,1004.8,8.2,19.0,1009.3
2024-08-18T07:00,19.6,82,0.00,100,1004.9,9.0,20.1,1009.4
2024-08-18T08:00,21.6,74,0.00,100,1004.9,8.7,21.6,1009.3
2024-08-18T09:00,22.9,70,0.00,100,1004.7,7.9,23.0,1009.1
2024-08-18T10:00,23.7,68,0.00,100,1004.8,6.6,24.1,1009.2
2024-08-18T11:00,23.9,68,0.00,100,1004.4,6.9,24.8,1008.8
2024-08-18T12:00,24.6,66,0.00,100,1004.2,10.2,25.6,1008.6
2024-08-18T13:00,23.8,72,0.10,100,1004.5,8.5,25.6,1008.9
2024-08-18T14:00,23.8,72,0.00,95,1004.1,12.6,25.2,1008.5
2024-08-18T15:00,23.9,70,0.00,100,1004.3,15.8,25.4,1008.7
2024-08-18T16:00,23.6,69,0.00,100,1004.6,15.1,25.1,1009.0
2024-08-18T17:00,23.0,70,0.00,100,1004.7,16.6,24.6,1009.1
2024-08-18T18:00,22.1,69,0.00,100,1005.3,16.9,23.9,1009.7
2024-08-18T19:00,20.9,67,0.00,100,1006.3,17.9,23.1,1010.8
2024-08-18T20:00,20.0,68,0.00,100,1007.2,16.6,22.4,1011.7
2024-08-18T21:00,19.2,71,0.00,100,1007.6,17.0,21.8,1012.1
2024-08-18T22:00,18.2,71,0.00,100,1008.4,16.2,21.2,1012.9
2024-08-18T23:00,17.3,74,0.00,100,1008.7,14.0,20.5,1013.2
2024-08-19T00:00,16.8,75,0.00,100,1008.9,14.8,20.0,1013.4
2024-08-19T01:00,16.9,78,0.00,100,1009.0,16.0,19.7,1013.5
2024-08-19T02:00,16.5,80,0.00,100,1009.5,15.5,19.3,1014.0
2024-08-19T03:00,16.4,82,0.00,100,1009.8,13.2,19.0,1014.3
2024-08-19T04:00,16.0,86,0.00,100,1010.3,11.9,18.7,1014.8
2024-08-19T05:00,16.6,85,0.00,100,1010.9,13.5,18.7,1015.4
2024-08-19T06:00,17.5,78,0.00,100,1011.4,14.5,19.1,1015.9
2024-08-19T07:00,18.7,68,0.00,100,1011.8,14.4,20.0,1016.3
2024-08-19T08:00,19.9,58,0.00,83,1012.1,14.3,21.1,1016.6
2024-08-19T09:00,21.4,49,0.00,100,1012.5,15.2,22.6,1017.0
2024-08-19T10:00,21.8,49,0.00,100,1012.8,14.3,23.5,1017.3
2024-08-19T11:00,22.4,47,0.00,93,1012.9,12.4,24.4,1017.4
2024-08-19T12:00,22.9,44,0.00,86,1012.9,12.2,25.0,1017.4
2024-08-19T13:00,22.0,50,0.00,89,1013.7,9.8,24.5,1018.2
2024-08-19T14:00,22.2,49,0.00,99,1013.3,7.9,24.6,1017.8
2024-08-19T15:00,22.7,46,0.00,39,1013.1,7.1,24.8,1017.6
2024-08-19T16:00,22.7,45,0.00,65,1013.1,6.5,24.6,1017.6
2024-08-19T17:00,22.2,46,0.00,93,1013.0,8.0,24.0,1017.5
2024-08-19T18:00,21.2,53,0.00,99,1013.1,7.7,23.2,1017.6
2024-08-19T19:00,18.8,65,0.00,21,1013.6,6.5,22.0,1018.1
2024-08-19T20:00,19.5,61,0.00,11,1013.9,4.1,20.8,1018.4
2024-08-19T21:00,18.9,63,0.00,1,1013.7,2.1,19.8,1018.2
2024-08-19T22:00,17.1,73,0.00,0,1013.6,5.4,18.9,1018.1
2024-08-19T23:00,14.8,85,0.00,4,1013.3,8.1,18.2,1017.9
2024-08-20T00:00,14.8,83,0.00,4,1013.2,6.4,17.7,1017.8
2024-08-20T01:00,13.2,91,0.00,0,1013.4,8.7,15.3,1018.0
2024-08-20T02:00,13.2,91,0.00,0,1013.1,7.1,15.3,1017.7
2024-08-20T03:00,13.6,90,0.00,0,1012.9,7.4,15.3,1017.5
2024-08-20T04:00,13.5,90,0.00,0,1012.5,8.2,15.3,1017.1
2024-08-20T05:00,14.6,85,0.00,0,1012.5,10.5,15.6,1017.1
2024-08-20T06:00,16.8,77,0.00,0,1012.4,8.5,16.6,1016.9
2024-08-20T07:00,19.3,67,0.00,0,1012.3,10.0,18.3,1016.8
2024-08-20T08:00,21.7,57,0.00,0,1012.0,14.2,20.2,1016.5
2024-08-20T09:00,23.2,49,0.00,0,1011.7,14.3,22.1,1016.1
2024-08-20T10:00,24.3,46,0.00,0,1011.3,10.5,23.9,1015.7
2024-08-20T11:00,25.2,43,0.00,1,1010.5,9.6,25.6,1014.9
2024-08-20T12:00,26.1,41,0.00,0,1009.8,10.7,27.0,1014.2
2024-08-20T13:00,26.3,43,0.00,5,1009.3,11.2,27.8,1013.7
2024-08-20T14:00,26.7,43,0.00,9,1008.4,9.1,28.3,1012.8
2024-08-20T15:00,27.3,42,0.00,65,1007.5,10.4,28.4,1011.9
2024-08-20T16:00,26.8,44,0.00,70,1006.9,14.8,27.7,1011.3
2024-08-20T17:00,26.1,46,0.00,27,1006.4,13.2,26.9,1010.8
2024-08-20T18:00,24.9,51,0.00,78,1006.2,9.4,25.8,1010.6
2024-08-20T19:00,23.4,58,0.00,93,1006.3,12.5,24.6,1010.7
2024-08-20T20:00,23.1,65,0.00,80,1006.3,14.8,23.9,1010.7
2024-08-20T21:00,22.5,69,0.00,96,1005.5,14.3,23.3,1009.9
2024-08-20T22:00,21.8,74,0.20,81,1005.0,15.3,22.8,1009.4
2024-08-20T23:00,21.0,80,0.10,92,1004.5,15.2,22.1,1008.9
2024-08-21T00:00,20.4,83,0.10,98,1004.0,10.1,21.6,1008.4
2024-08-21T01:00,20.1,92,0.00,16,1003.2,9.3,21.6,1007.6
2024-08-21T02:00,19.7,93,0.10,60,1002.7,9.0,21.0,1007.2
2024-08-21T03:00,19.6,93,0.00,97,1002.4,9.4,20.6,1006.9
2024-08-21T04:00,19.7,90,0.00,82,1002.9,15.4,20.3,1007.4
